Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating,A,B,C,Mandalay,Naypyitaw,Yangon,Member,Normal,Female,Male,Electronic accessories,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Cash,Credit card,Ewallet,Day of week
63.88,8,25.552,536.592,511.04,4.761904762,25.552,9.9,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,6
10.69,5,2.6725,56.1225,53.45,4.761904762,2.6725,7.6,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
55.5,4,11.1,233.1,222,4.761904762,11.1,6.6,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6
95.46,8,38.184,801.864,763.68,4.761904762,38.184,4.7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
76.06,3,11.409,239.589,228.18,4.761904762,11.409,9.8,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5
13.69,6,4.107,86.247,82.14,4.761904762,4.107,6.3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2
95.64,4,19.128,401.688,382.56,4.761904762,19.128,7.9,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5
11.43,6,3.429,72.009,68.58,4.761904762,3.429,7.7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
95.54,4,19.108,401.268,382.16,4.761904762,19.108,4.5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
85.87,7,30.0545,631.1445,601.09,4.761904762,30.0545,8,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2
67.99,7,23.7965,499.7265,475.93,4.761904762,23.7965,5.7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,6
52.42,1,2.621,55.041,52.42,4.761904762,2.621,6.3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2
65.65,2,6.565,137.865,131.3,4.761904762,6.565,6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3
28.86,5,7.215,151.515,144.3,4.761904762,7.215,8,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
65.31,7,22.8585,480.0285,457.17,4.761904762,22.8585,4.2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
93.38,1,4.669,98.049,93.38,4.761904762,4.669,9.6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,3
25.25,5,6.3125,132.5625,126.25,4.761904762,6.3125,6.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
87.87,9,39.5415,830.3715,790.83,4.761904762,39.5415,5.6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3
21.8,8,8.72,183.12,174.4,4.761904762,8.72,8.3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
94.76,4,18.952,397.992,379.04,4.761904762,18.952,7.8,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.62,1,1.531,32.151,30.62,4.761904762,1.531,4.1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
44.01,8,17.604,369.684,352.08,4.761904762,17.604,8.8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,6
10.16,5,2.54,53.34,50.8,4.761904762,2.54,4.1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,6
74.58,7,26.103,548.163,522.06,4.761904762,26.103,9,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
71.89,8,28.756,603.876,575.12,4.761904762,28.756,5.5,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
10.99,5,2.7475,57.6975,54.95,4.761904762,2.7475,9.3,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
60.47,3,9.0705,190.4805,181.41,4.761904762,9.0705,5.6,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
58.91,7,20.6185,432.9885,412.37,4.761904762,20.6185,9.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,3
46.41,1,2.3205,48.7305,46.41,4.761904762,2.3205,4,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,6
68.55,4,13.71,287.91,274.2,4.761904762,13.71,9.2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4
97.37,10,48.685,1022.385,973.7,4.761904762,48.685,4.9,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
92.6,7,32.41,680.61,648.2,4.761904762,32.41,9.3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2
46.61,2,4.661,97.881,93.22,4.761904762,4.661,6.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
27.18,2,2.718,57.078,54.36,4.761904762,2.718,4.3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4
60.87,1,3.0435,63.9135,60.87,4.761904762,3.0435,5.5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3
24.49,10,12.245,257.145,244.9,4.761904762,12.245,8.1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,4
92.78,1,4.639,97.419,92.78,4.761904762,4.639,9.8,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
86.69,5,21.6725,455.1225,433.45,4.761904762,21.6725,9.4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
23.01,6,6.903,144.963,138.06,4.761904762,6.903,7.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5
30.2,8,12.08,253.68,241.6,4.761904762,12.08,5.1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
67.39,7,23.5865,495.3165,471.73,4.761904762,23.5865,6.9,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5
48.96,9,22.032,462.672,440.64,4.761904762,22.032,8,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
75.59,9,34.0155,714.3255,680.31,4.761904762,34.0155,8,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5
77.47,4,15.494,325.374,309.88,4.761904762,15.494,4.2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,6
93.18,2,9.318,195.678,186.36,4.761904762,9.318,8.5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2
50.23,4,10.046,210.966,200.92,4.761904762,10.046,9,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
17.75,1,0.8875,18.6375,17.75,4.761904762,0.8875,8.6,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
62.18,10,31.09,652.89,621.8,4.761904762,31.09,6,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3
10.75,8,4.3,90.3,86,4.761904762,4.3,6.2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
40.26,10,20.13,422.73,402.6,4.761904762,20.13,5,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,6
64.97,5,16.2425,341.0925,324.85,4.761904762,16.2425,6.5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4
95.15,1,4.7575,99.9075,95.15,4.761904762,4.7575,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,4
48.62,8,19.448,408.408,388.96,4.761904762,19.448,5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3
53.21,8,21.284,446.964,425.68,4.761904762,21.284,5,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
45.44,7,15.904,333.984,318.08,4.761904762,15.904,9.2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2
33.88,8,13.552,284.592,271.04,4.761904762,13.552,9.6,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,5
96.16,4,19.232,403.872,384.64,4.761904762,19.232,8.4,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6
47.16,5,11.79,247.59,235.8,4.761904762,11.79,6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,6
52.89,4,10.578,222.138,211.56,4.761904762,10.578,6.7,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
47.68,2,4.768,100.128,95.36,4.761904762,4.768,4.1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,6
10.17,1,0.5085,10.6785,10.17,4.761904762,0.5085,5.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3
68.71,3,10.3065,216.4365,206.13,4.761904762,10.3065,8.7,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
60.08,7,21.028,441.588,420.56,4.761904762,21.028,4.5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3
22.01,4,4.402,92.442,88.04,4.761904762,4.402,6.6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
72.11,9,32.4495,681.4395,648.99,4.761904762,32.4495,7.7,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
41.28,3,6.192,130.032,123.84,4.761904762,6.192,8.5,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
64.95,10,32.475,681.975,649.5,4.761904762,32.475,5.2,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,6
74.22,10,37.11,779.31,742.2,4.761904762,37.11,4.3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
10.56,8,4.224,88.704,84.48,4.761904762,4.224,7.6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3
62.57,4,12.514,262.794,250.28,4.761904762,12.514,9.5,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
11.85,8,4.74,99.54,94.8,4.761904762,4.74,4.1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2
91.3,1,4.565,95.865,91.3,4.761904762,4.565,9.2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,3
40.73,7,14.2555,299.3655,285.11,4.761904762,14.2555,5.4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
52.38,1,2.619,54.999,52.38,4.761904762,2.619,5.8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
38.54,5,9.635,202.335,192.7,4.761904762,9.635,5.6,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2
44.63,6,13.389,281.169,267.78,4.761904762,13.389,5.1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
55.87,10,27.935,586.635,558.7,4.761904762,27.935,5.8,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
29.22,6,8.766,184.086,175.32,4.761904762,8.766,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
51.94,3,7.791,163.611,155.82,4.761904762,7.791,7.9,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,4
60.3,1,3.015,63.315,60.3,4.761904762,3.015,6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
39.47,2,3.947,82.887,78.94,4.761904762,3.947,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,5
14.87,2,1.487,31.227,29.74,4.761904762,1.487,8.9,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2
21.32,1,1.066,22.386,21.32,4.761904762,1.066,5.9,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5
93.78,3,14.067,295.407,281.34,4.761904762,14.067,5.9,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2
73.26,1,3.663,76.923,73.26,4.761904762,3.663,9.7,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,6
22.38,1,1.119,23.499,22.38,4.761904762,1.119,8.6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
72.88,9,32.796,688.716,655.92,4.761904762,32.796,4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
99.1,6,29.73,624.33,594.6,4.761904762,29.73,4.2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,5
74.1,1,3.705,77.805,74.1,4.761904762,3.705,9.2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,4
98.48,2,9.848,206.808,196.96,4.761904762,9.848,9.2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
53.19,7,18.6165,390.9465,372.33,4.761904762,18.6165,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
52.79,10,26.395,554.295,527.9,4.761904762,26.395,10,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
95.95,5,23.9875,503.7375,479.75,4.761904762,23.9875,8.8,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2
36.51,9,16.4295,345.0195,328.59,4.761904762,16.4295,4.2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5
21.12,8,8.448,177.408,168.96,4.761904762,8.448,6.3,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
28.31,4,5.662,118.902,113.24,4.761904762,5.662,8.2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,3
57.59,6,17.277,362.817,345.54,4.761904762,17.277,5.1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
47.63,9,21.4335,450.1035,428.67,4.761904762,21.4335,5,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2
86.27,1,4.3135,90.5835,86.27,4.761904762,4.3135,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
12.76,2,1.276,26.796,25.52,4.761904762,1.276,7.8,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
11.28,9,5.076,106.596,101.52,4.761904762,5.076,4.3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,6
51.07,7,17.8745,375.3645,357.49,4.761904762,17.8745,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5
79.59,3,11.9385,250.7085,238.77,4.761904762,11.9385,6.6,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
33.81,3,5.0715,106.5015,101.43,4.761904762,5.0715,7.3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5
90.53,8,36.212,760.452,724.24,4.761904762,36.212,6.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,4
62.82,2,6.282,131.922,125.64,4.761904762,6.282,4.9,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3
24.31,3,3.6465,76.5765,72.93,4.761904762,3.6465,4.3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
64.59,4,12.918,271.278,258.36,4.761904762,12.918,9.3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,6
24.82,7,8.687,182.427,173.74,4.761904762,8.687,7.1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5
56.5,1,2.825,59.325,56.5,4.761904762,2.825,9.6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2
21.43,10,10.715,225.015,214.3,4.761904762,10.715,6.2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
89.06,6,26.718,561.078,534.36,4.761904762,26.718,9.9,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,4
23.29,4,4.658,97.818,93.16,4.761904762,4.658,5.9,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
65.26,8,26.104,548.184,522.08,4.761904762,26.104,6.3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4
52.35,1,2.6175,54.9675,52.35,4.761904762,2.6175,4,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
39.75,1,1.9875,41.7375,39.75,4.761904762,1.9875,6.1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
90.02,8,36.008,756.168,720.16,4.761904762,36.008,4.5,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3
12.1,8,4.84,101.64,96.8,4.761904762,4.84,8.6,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
33.21,10,16.605,348.705,332.1,4.761904762,16.605,6,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
10.18,8,4.072,85.512,81.44,4.761904762,4.072,9.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5
31.99,10,15.995,335.895,319.9,4.761904762,15.995,9.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
34.42,6,10.326,216.846,206.52,4.761904762,10.326,7.5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,5
83.34,2,8.334,175.014,166.68,4.761904762,8.334,7.6,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
45.58,7,15.953,335.013,319.06,4.761904762,15.953,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,6
87.9,1,4.395,92.295,87.9,4.761904762,4.395,6.7,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
73.47,10,36.735,771.435,734.7,4.761904762,36.735,9.5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,5
12.19,8,4.876,102.396,97.52,4.761904762,4.876,6.8,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2
76.92,10,38.46,807.66,769.2,4.761904762,38.46,5.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,6
83.66,5,20.915,439.215,418.3,4.761904762,20.915,7.2,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3
57.91,8,23.164,486.444,463.28,4.761904762,23.164,8.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3
92.49,5,23.1225,485.5725,462.45,4.761904762,23.1225,8.6,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5
28.38,5,7.095,148.995,141.9,4.761904762,7.095,9.4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2
50.45,6,15.135,317.835,302.7,4.761904762,15.135,8.9,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
99.16,8,39.664,832.944,793.28,4.761904762,39.664,4.2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
60.74,7,21.259,446.439,425.18,4.761904762,21.259,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4
47.27,6,14.181,297.801,283.62,4.761904762,14.181,8.8,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
85.6,7,29.96,629.16,599.2,4.761904762,29.96,5.3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,5
35.04,9,15.768,331.128,315.36,4.761904762,15.768,4.6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5
44.84,9,20.178,423.738,403.56,4.761904762,20.178,7.5,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
45.97,4,9.194,193.074,183.88,4.761904762,9.194,5.1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5
27.73,5,6.9325,145.5825,138.65,4.761904762,6.9325,4.2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
11.53,7,4.0355,84.7455,80.71,4.761904762,4.0355,8.1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
58.32,2,5.832,122.472,116.64,4.761904762,5.832,6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
78.38,4,15.676,329.196,313.52,4.761904762,15.676,7.9,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6
84.61,10,42.305,888.405,846.1,4.761904762,42.305,8.8,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,5
82.88,5,20.72,435.12,414.4,4.761904762,20.72,6.6,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6
79.54,2,7.954,167.034,159.08,4.761904762,7.954,6.2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2
49.01,10,24.505,514.605,490.1,4.761904762,24.505,4.2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,6
29.15,3,4.3725,91.8225,87.45,4.761904762,4.3725,7.3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2
56.13,4,11.226,235.746,224.52,4.761904762,11.226,8.6,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,5
93.12,8,37.248,782.208,744.96,4.761904762,37.248,6.8,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,3
51.34,8,20.536,431.256,410.72,4.761904762,20.536,7.6,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,3
99.6,3,14.94,313.74,298.8,4.761904762,14.94,5.8,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
35.49,6,10.647,223.587,212.94,4.761904762,10.647,4.1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5
42.85,1,2.1425,44.9925,42.85,4.761904762,2.1425,9.3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3
94.67,4,18.934,397.614,378.68,4.761904762,18.934,6.8,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
68.97,3,10.3455,217.2555,206.91,4.761904762,10.3455,8.7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4
26.26,3,3.939,82.719,78.78,4.761904762,3.939,6.3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
35.79,9,16.1055,338.2155,322.11,4.761904762,16.1055,5.1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,6
16.37,6,4.911,103.131,98.22,4.761904762,4.911,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
12.73,2,1.273,26.733,25.46,4.761904762,1.273,5.2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4
83.14,7,29.099,611.079,581.98,4.761904762,29.099,6.6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3
35.22,6,10.566,221.886,211.32,4.761904762,10.566,6.5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3
13.78,4,2.756,57.876,55.12,4.761904762,2.756,9,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3
88.31,1,4.4155,92.7255,88.31,4.761904762,4.4155,5.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,4
39.62,9,17.829,374.409,356.58,4.761904762,17.829,6.8,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,6
88.25,9,39.7125,833.9625,794.25,4.761904762,39.7125,7.6,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,4
25.31,2,2.531,53.151,50.62,4.761904762,2.531,7.2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5
99.92,6,29.976,629.496,599.52,4.761904762,29.976,7.1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6
83.35,2,8.335,175.035,166.7,4.761904762,8.335,9.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5
74.44,10,37.22,781.62,744.4,4.761904762,37.22,5.1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2
64.08,7,22.428,470.988,448.56,4.761904762,22.428,7.6,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
63.15,6,18.945,397.845,378.9,4.761904762,18.945,9.8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3
85.72,3,12.858,270.018,257.16,4.761904762,12.858,5.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3
78.89,7,27.6115,579.8415,552.23,4.761904762,27.6115,7.5,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5
89.48,5,22.37,469.77,447.4,4.761904762,22.37,7.4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,5
92.09,3,13.8135,290.0835,276.27,4.761904762,13.8135,4.2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,6
57.29,6,17.187,360.927,343.74,4.761904762,17.187,5.9,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
66.52,4,13.304,279.384,266.08,4.761904762,13.304,6.9,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,5
99.82,9,44.919,943.299,898.38,4.761904762,44.919,6.6,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
45.68,10,22.84,479.64,456.8,4.761904762,22.84,5.7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,5
50.79,5,12.6975,266.6475,253.95,4.761904762,12.6975,5.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
10.08,7,3.528,74.088,70.56,4.761904762,3.528,4.2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
93.88,7,32.858,690.018,657.16,4.761904762,32.858,7.3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5
84.25,2,8.425,176.925,168.5,4.761904762,8.425,5.3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
53.78,1,2.689,56.469,53.78,4.761904762,2.689,4.7,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,6
35.81,5,8.9525,188.0025,179.05,4.761904762,8.9525,7.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2
26.43,8,10.572,222.012,211.44,4.761904762,10.572,8.9,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
39.91,3,5.9865,125.7165,119.73,4.761904762,5.9865,9.3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3
21.9,3,3.285,68.985,65.7,4.761904762,3.285,4.7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
62.85,4,12.57,263.97,251.4,4.761904762,12.57,8.7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
